freq,unit,bmi,isced11,sex,age,geo,TIME_PERIOD,values
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,FI,2014,50.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,FI,2019,42.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,FR,2014,53.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,FR,2019,53
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,HR,2014,48.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,HR,2019,39.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,HU,2014,46.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,HU,2019,43.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,IE,2014,49.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,IE,2019,NA
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,IS,2014,49.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,IS,2019,45
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,IT,2014,58.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,IT,2019,57.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,LT,2014,43.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,LT,2019,43.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,LU,2014,55.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,LU,2019,56.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,LV,2014,42.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,LV,2019,39.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,MT,2014,41.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,MT,2019,39.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,NL,2014,52.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,NL,2019,52.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,NO,2014,56.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,NO,2019,54.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,PL,2014,49.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,PL,2019,46.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,PT,2014,47.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,PT,2019,46.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,RO,2014,49.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,RO,2019,47.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,RS,2019,51.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,SE,2014,53.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,SE,2019,52.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,SI,2014,49
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,SI,2019,47.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,SK,2014,50.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,SK,2019,45.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,TR,2014,38.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,TR,2019,38.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE18,UK,2014,45.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,AT,2014,39.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,AT,2019,40.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,BE,2014,42.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,BE,2019,43.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,BG,2014,34.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,BG,2019,33.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,CY,2014,35.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,CY,2019,35.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,CZ,2014,28.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,CZ,2019,30.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,DE,2014,39.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,DE,2019,41.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,DK,2014,51.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,DK,2019,49.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,EE,2014,29.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,EE,2019,25.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,EL,2014,32.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,EL,2019,29.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,ES,2014,32.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,ES,2019,36.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,EU27_2020,2014,38.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,EU27_2020,2019,39.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,EU28,2014,38.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,FI,2014,38.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,FI,2019,32.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,FR,2014,44
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,FR,2019,47.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,HR,2014,30.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,HR,2019,26.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,HU,2014,33.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,HU,2019,29.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,IE,2014,44.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,IE,2019,NA
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,IS,2014,37.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,IS,2019,40.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,IT,2014,44.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,IT,2019,45.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,LT,2014,26.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,LT,2019,30.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,LU,2014,42.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,LU,2019,43.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,LV,2014,22.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,LV,2019,23.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,MT,2014,29.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,MT,2019,27.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,NL,2014,44.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,NL,2019,44.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,NO,2014,47.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,NO,2019,48.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,PL,2014,30.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,PL,2019,29.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,PT,2014,34.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,PT,2019,34.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,RO,2014,36.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,RO,2019,34.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,RS,2019,36.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,SE,2014,43.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,SE,2019,44.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,SI,2014,34.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,SI,2019,30.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,SK,2014,25
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,SK,2019,24.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,TR,2014,30.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,TR,2019,26.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE65,UK,2014,40.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,AT,2014,43.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,AT,2019,43
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,BE,2014,44.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,BE,2019,47.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,BG,2014,40.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,BG,2019,38.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,CY,2014,39
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,CY,2019,32.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,CZ,2014,35.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,CZ,2019,34.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,DE,2014,40.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,DE,2019,43.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,DK,2014,53.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,DK,2019,50
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,EE,2014,31.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,EE,2019,30.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,EL,2014,35.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,EL,2019,32.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,ES,2014,32.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,ES,2019,36.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,EU27_2020,2014,41
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,EU27_2020,2019,41
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,EU28,2014,41.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,FI,2014,40
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,FI,2019,32.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,FR,2014,46
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,FR,2019,46.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,HR,2014,33
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,HR,2019,29.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,HU,2014,43.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,HU,2019,34.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,IE,2014,46
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,IE,2019,NA
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,IS,2014,41.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,IS,2019,43.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,IT,2014,45.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,IT,2019,45.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,LT,2014,31.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,LT,2019,34.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,LU,2014,37.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,LU,2019,44.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,LV,2014,26.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,LV,2019,25.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,MT,2014,31.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,MT,2019,24.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,NL,2014,45.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,NL,2019,46.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,NO,2014,47.4
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,NO,2019,50.3
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,PL,2014,33.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,PL,2019,32.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,PT,2014,39.6
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,PT,2019,37.5
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,RO,2014,42.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,RO,2019,39.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,RS,2019,40.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,SE,2014,47.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,SE,2019,46.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,SI,2014,34.1
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,SI,2019,30.7
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,SK,2014,29.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,SK,2019,27.2
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,TR,2014,36.9
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,TR,2019,33.8
A,PC,BMI18P5-24,TOTAL,F,Y_GE75,UK,2014,44.7
A,PC,BMI18P5-24,TOTAL,M,TOTAL,AT,2014,43.7
A,PC,BMI18P5-24,TOTAL,M,TOTAL,AT,2019,39.2
A,PC,BMI18P5-24,TOTAL,M,TOTAL,BE,2014,43.4
A,PC,BMI18P5-24,TOTAL,M,TOTAL,BE,2019,43.9
A,PC,BMI18P5-24,TOTAL,M,TOTAL,BG,2014,38.5
A,PC,BMI18P5-24,TOTAL,M,TOTAL,BG,2019,36.3
A,PC,BMI18P5-24,TOTAL,M,TOTAL,CY,2014,41.8
A,PC,BMI18P5-24,TOTAL,M,TOTAL,CY,2019,41.1
A,PC,BMI18P5-24,TOTAL,M,TOTAL,CZ,2014,36
A,PC,BMI18P5-24,TOTAL,M,TOTAL,CZ,2019,31.4
A,PC,BMI18P5-24,TOTAL,M,TOTAL,DE,2014,40.2
A,PC,BMI18P5-24,TOTAL,M,TOTAL,DE,2019,39.3
A,PC,BMI18P5-24,TOTAL,M,TOTAL,DK,2014,45.8
A,PC,BMI18P5-24,TOTAL,M,TOTAL,DK,2019,43.3
A,PC,BMI18P5-24,TOTAL,M,TOTAL,EE,2014,43.4
A,PC,BMI18P5-24,TOTAL,M,TOTAL,EE,2019,38.5
A,PC,BMI18P5-24,TOTAL,M,TOTAL,EL,2014,34.1
A,PC,BMI18P5-24,TOTAL,M,TOTAL,EL,2019,34.2
A,PC,BMI18P5-24,TOTAL,M,TOTAL,ES,2014,39.9
A,PC,BMI18P5-24,TOTAL,M,TOTAL,ES,2019,38.8
A,PC,BMI18P5-24,TOTAL,M,TOTAL,EU27_2020,2014,41.4
A,PC,BMI18P5-24,TOTAL,M,TOTAL,EU27_2020,2019,40
A,PC,BMI18P5-24,TOTAL,M,TOTAL,EU28,2014,41.2
A,PC,BMI18P5-24,TOTAL,M,TOTAL,FI,2014,38
A,PC,BMI18P5-24,TOTAL,M,TOTAL,FI,2019,37.5
A,PC,BMI18P5-24,TOTAL,M,TOTAL,FR,2014,45.8
A,PC,BMI18P5-24,TOTAL,M,TOTAL,FR,2019,46.7
A,PC,BMI18P5-24,TOTAL,M,TOTAL,HR,2014,33.3
A,PC,BMI18P5-24,TOTAL,M,TOTAL,HR,2019,27.6
A,PC,BMI18P5-24,TOTAL,M,TOTAL,HU,2014,37.2
A,PC,BMI18P5-24,TOTAL,M,TOTAL,HU,2019,33.4
A,PC,BMI18P5-24,TOTAL,M,TOTAL,IE,2014,36.7
A,PC,BMI18P5-24,TOTAL,M,TOTAL,IE,2019,NA
A,PC,BMI18P5-24,TOTAL,M,TOTAL,IS,2014,35.9
A,PC,BMI18P5-24,TOTAL,M,TOTAL,IS,2019,30
A,PC,BMI18P5-24,TOTAL,M,TOTAL,IT,2014,45.5
A,PC,BMI18P5-24,TOTAL,M,TOTAL,IT,2019,44.5
A,PC,BMI18P5-24,TOTAL,M,TOTAL,LT,2014,43.5
A,PC,BMI18P5-24,TOTAL,M,TOTAL,LT,2019,39.8
A,PC,BMI18P5-24,TOTAL,M,TOTAL,LU,2014,43.8
A,PC,BMI18P5-24,TOTAL,M,TOTAL,LU,2019,41.4
A,PC,BMI18P5-24,TOTAL,M,TOTAL,LV,2014,41.7
A,PC,BMI18P5-24,TOTAL,M,TOTAL,LV,2019,40.3
A,PC,BMI18P5-24,TOTAL,M,TOTAL,MT,2014,33.2
A,PC,BMI18P5-24,TOTAL,M,TOTAL,MT,2019,28.5
A,PC,BMI18P5-24,TOTAL,M,TOTAL,NL,2014,46.6
A,PC,BMI18P5-24,TOTAL,M,TOTAL,NL,2019,44.7
A,PC,BMI18P5-24,TOTAL,M,TOTAL,NO,2014,43
A,PC,BMI18P5-24,TOTAL,M,TOTAL,NO,2019,42.1
A,PC,BMI18P5-24,TOTAL,M,TOTAL,PL,2014,36.6
A,PC,BMI18P5-24,TOTAL,M,TOTAL,PL,2019,33.5
A,PC,BMI18P5-24,TOTAL,M,TOTAL,PT,2014,42.3
A,PC,BMI18P5-24,TOTAL,M,TOTAL,PT,2019,39
A,PC,BMI18P5-24,TOTAL,M,TOTAL,RO,2014,38.2
A,PC,BMI18P5-24,TOTAL,M,TOTAL,RO,2019,35.1
A,PC,BMI18P5-24,TOTAL,M,TOTAL,RS,2019,37.7
A,PC,BMI18P5-24,TOTAL,M,TOTAL,SE,2014,45.3
A,PC,BMI18P5-24,TOTAL,M,TOTAL,SE,2019,43.2
A,PC,BMI18P5-24,TOTAL,M,TOTAL,SI,2014,36.2
A,PC,BMI18P5-24,TOTAL,M,TOTAL,SI,2019,34.9
A,PC,BMI18P5-24,TOTAL,M,TOTAL,SK,2014,37
A,PC,BMI18P5-24,TOTAL,M,TOTAL,SK,2019,33.5
A,PC,BMI18P5-24,TOTAL,M,TOTAL,TR,2014,43.7
A,PC,BMI18P5-24,TOTAL,M,TOTAL,TR,2019,40.3
A,PC,BMI18P5-24,TOTAL,M,TOTAL,UK,2014,39.3
A,PC,BMI18P5-24,TOTAL,M,Y15-19,AT,2014,74.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,AT,2019,72.2
A,PC,BMI18P5-24,TOTAL,M,Y15-19,BE,2014,69.3
A,PC,BMI18P5-24,TOTAL,M,Y15-19,BE,2019,71.5
A,PC,BMI18P5-24,TOTAL,M,Y15-19,BG,2014,77.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,BG,2019,68.3
A,PC,BMI18P5-24,TOTAL,M,Y15-19,CY,2014,78.4
A,PC,BMI18P5-24,TOTAL,M,Y15-19,CY,2019,66.7
A,PC,BMI18P5-24,TOTAL,M,Y15-19,CZ,2014,79.6
A,PC,BMI18P5-24,TOTAL,M,Y15-19,CZ,2019,80.5
A,PC,BMI18P5-24,TOTAL,M,Y15-19,DE,2014,74.6
A,PC,BMI18P5-24,TOTAL,M,Y15-19,DE,2019,70.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,DK,2014,74.4
A,PC,BMI18P5-24,TOTAL,M,Y15-19,DK,2019,60.4
A,PC,BMI18P5-24,TOTAL,M,Y15-19,EE,2014,75
A,PC,BMI18P5-24,TOTAL,M,Y15-19,EE,2019,79
A,PC,BMI18P5-24,TOTAL,M,Y15-19,EL,2014,65.9
A,PC,BMI18P5-24,TOTAL,M,Y15-19,EL,2019,71.1
A,PC,BMI18P5-24,TOTAL,M,Y15-19,ES,2014,76.5
A,PC,BMI18P5-24,TOTAL,M,Y15-19,ES,2019,75.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,EU27_2020,2019,73.1
A,PC,BMI18P5-24,TOTAL,M,Y15-19,EU28,2014,73.6
A,PC,BMI18P5-24,TOTAL,M,Y15-19,FI,2014,65.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,FI,2019,80.7
A,PC,BMI18P5-24,TOTAL,M,Y15-19,FR,2014,69.1
A,PC,BMI18P5-24,TOTAL,M,Y15-19,FR,2019,78
A,PC,BMI18P5-24,TOTAL,M,Y15-19,HR,2014,76.9
A,PC,BMI18P5-24,TOTAL,M,Y15-19,HR,2019,58.9
A,PC,BMI18P5-24,TOTAL,M,Y15-19,HU,2014,66.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,HU,2019,70.2
A,PC,BMI18P5-24,TOTAL,M,Y15-19,IE,2014,67.1
A,PC,BMI18P5-24,TOTAL,M,Y15-19,IS,2014,67.6
A,PC,BMI18P5-24,TOTAL,M,Y15-19,IS,2019,72.9
A,PC,BMI18P5-24,TOTAL,M,Y15-19,IT,2014,76.3
A,PC,BMI18P5-24,TOTAL,M,Y15-19,IT,2019,76
A,PC,BMI18P5-24,TOTAL,M,Y15-19,LT,2014,82.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,LT,2019,69.6
A,PC,BMI18P5-24,TOTAL,M,Y15-19,LU,2014,69.9
A,PC,BMI18P5-24,TOTAL,M,Y15-19,LU,2019,62.5
A,PC,BMI18P5-24,TOTAL,M,Y15-19,LV,2014,74.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,LV,2019,74.4
A,PC,BMI18P5-24,TOTAL,M,Y15-19,MT,2014,59.3
A,PC,BMI18P5-24,TOTAL,M,Y15-19,MT,2019,61.4
A,PC,BMI18P5-24,TOTAL,M,Y15-19,NL,2014,74.4
A,PC,BMI18P5-24,TOTAL,M,Y15-19,NL,2019,72.2
A,PC,BMI18P5-24,TOTAL,M,Y15-19,NO,2014,74.5
A,PC,BMI18P5-24,TOTAL,M,Y15-19,NO,2019,74.2
A,PC,BMI18P5-24,TOTAL,M,Y15-19,PL,2014,75.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,PL,2019,69.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,PT,2014,67.4
A,PC,BMI18P5-24,TOTAL,M,Y15-19,PT,2019,61.6
A,PC,BMI18P5-24,TOTAL,M,Y15-19,RO,2014,80
A,PC,BMI18P5-24,TOTAL,M,Y15-19,RO,2019,80.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,RS,2019,71.2
A,PC,BMI18P5-24,TOTAL,M,Y15-19,SE,2014,74.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,SE,2019,68.3
A,PC,BMI18P5-24,TOTAL,M,Y15-19,SI,2014,75.4
A,PC,BMI18P5-24,TOTAL,M,Y15-19,SI,2019,72.5
A,PC,BMI18P5-24,TOTAL,M,Y15-19,SK,2014,62.8
A,PC,BMI18P5-24,TOTAL,M,Y15-19,SK,2019,72.3
A,PC,BMI18P5-24,TOTAL,M,Y15-19,TR,2014,70
A,PC,BMI18P5-24,TOTAL,M,Y15-19,TR,2019,68
A,PC,BMI18P5-24,TOTAL,M,Y15-19,UK,2014,71
A,PC,BMI18P5-24,TOTAL,M,Y15-24,AT,2014,69.4
A,PC,BMI18P5-24,TOTAL,M,Y15-24,AT,2019,62.5
A,PC,BMI18P5-24,TOTAL,M,Y15-24,BE,2014,69.4
A,PC,BMI18P5-24,TOTAL,M,Y15-24,BE,2019,73.6
A,PC,BMI18P5-24,TOTAL,M,Y15-24,BG,2014,71.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,BG,2019,67.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,CY,2014,73.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,CY,2019,65.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,CZ,2014,74.4
A,PC,BMI18P5-24,TOTAL,M,Y15-24,CZ,2019,74.2
A,PC,BMI18P5-24,TOTAL,M,Y15-24,DE,2014,69.6
A,PC,BMI18P5-24,TOTAL,M,Y15-24,DE,2019,67.6
A,PC,BMI18P5-24,TOTAL,M,Y15-24,DK,2014,70.2
A,PC,BMI18P5-24,TOTAL,M,Y15-24,DK,2019,70.6
A,PC,BMI18P5-24,TOTAL,M,Y15-24,EE,2014,70
A,PC,BMI18P5-24,TOTAL,M,Y15-24,EE,2019,68.5
A,PC,BMI18P5-24,TOTAL,M,Y15-24,EL,2014,61
A,PC,BMI18P5-24,TOTAL,M,Y15-24,EL,2019,70
A,PC,BMI18P5-24,TOTAL,M,Y15-24,ES,2014,70.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,ES,2019,70
A,PC,BMI18P5-24,TOTAL,M,Y15-24,EU27_2020,2014,70.7
A,PC,BMI18P5-24,TOTAL,M,Y15-24,EU27_2020,2019,68.8
A,PC,BMI18P5-24,TOTAL,M,Y15-24,EU28,2014,70.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,FI,2014,66
A,PC,BMI18P5-24,TOTAL,M,Y15-24,FI,2019,68
A,PC,BMI18P5-24,TOTAL,M,Y15-24,FR,2014,70
A,PC,BMI18P5-24,TOTAL,M,Y15-24,FR,2019,70.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,HR,2014,68.1
A,PC,BMI18P5-24,TOTAL,M,Y15-24,HR,2019,65.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,HU,2014,69.6
A,PC,BMI18P5-24,TOTAL,M,Y15-24,HU,2019,60
A,PC,BMI18P5-24,TOTAL,M,Y15-24,IE,2014,58.5
A,PC,BMI18P5-24,TOTAL,M,Y15-24,IE,2019,NA
A,PC,BMI18P5-24,TOTAL,M,Y15-24,IS,2014,62.1
A,PC,BMI18P5-24,TOTAL,M,Y15-24,IS,2019,62.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,IT,2014,74
A,PC,BMI18P5-24,TOTAL,M,Y15-24,IT,2019,73.9
A,PC,BMI18P5-24,TOTAL,M,Y15-24,LT,2014,74.8
A,PC,BMI18P5-24,TOTAL,M,Y15-24,LT,2019,74.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,LU,2014,67.1
A,PC,BMI18P5-24,TOTAL,M,Y15-24,LU,2019,65.2
A,PC,BMI18P5-24,TOTAL,M,Y15-24,LV,2014,72.2
A,PC,BMI18P5-24,TOTAL,M,Y15-24,LV,2019,73.4
A,PC,BMI18P5-24,TOTAL,M,Y15-24,MT,2014,56.9
A,PC,BMI18P5-24,TOTAL,M,Y15-24,MT,2019,53.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,NL,2014,74.5
A,PC,BMI18P5-24,TOTAL,M,Y15-24,NL,2019,65.7
A,PC,BMI18P5-24,TOTAL,M,Y15-24,NO,2014,67
A,PC,BMI18P5-24,TOTAL,M,Y15-24,NO,2019,68.8
A,PC,BMI18P5-24,TOTAL,M,Y15-24,PL,2014,72.2
A,PC,BMI18P5-24,TOTAL,M,Y15-24,PL,2019,64.4
A,PC,BMI18P5-24,TOTAL,M,Y15-24,PT,2014,67.6
A,PC,BMI18P5-24,TOTAL,M,Y15-24,PT,2019,63.6
A,PC,BMI18P5-24,TOTAL,M,Y15-24,RO,2014,73.7
A,PC,BMI18P5-24,TOTAL,M,Y15-24,RO,2019,73.1
A,PC,BMI18P5-24,TOTAL,M,Y15-24,RS,2019,69.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,SE,2014,70
A,PC,BMI18P5-24,TOTAL,M,Y15-24,SE,2019,65.3
A,PC,BMI18P5-24,TOTAL,M,Y15-24,SI,2014,69.5
A,PC,BMI18P5-24,TOTAL,M,Y15-24,SI,2019,70.4
A,PC,BMI18P5-24,TOTAL,M,Y15-24,SK,2014,70.2
A,PC,BMI18P5-24,TOTAL,M,Y15-24,SK,2019,72.5
A,PC,BMI18P5-24,TOTAL,M,Y15-24,TR,2014,69.2
